"HHId","SKU","IRIWeek","ARM","BNC","CLF","DWN","FNT","GEN","PRL","SNG","STP","TSN","B","F","L","S","LT","RG","ST","UN","LR","MD","SM","XL","Price","PriceCut","AveragePrice","Display","Feature"
9653,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9598,107,"619",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9629,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9781,107,"619",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9629,107,"619",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9565,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9281,107,"619",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9804,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9382,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9819,107,"609",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9762,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9891,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9274,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9495,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9382,107,"641",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9871,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9589,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9489,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9641,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9653,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9687,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9523,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9570,107,"607",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,0,0
9570,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9428,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9535,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9727,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9522,107,"644",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9281,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9819,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9404,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9710,107,"628",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,2,0
9752,107,"600",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9424,107,"604",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,2,0
9653,107,"619",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9561,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9686,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9296,107,"606",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,0,0
9788,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9629,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9395,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9441,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9354,107,"644",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9712,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9382,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9373,107,"644",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9464,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9598,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9385,107,"599",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9294,107,"599",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9607,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9441,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9641,107,"647",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9554,107,"643",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9414,107,"643",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9611,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9771,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9274,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9668,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9612,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9563,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9335,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9819,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9577,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9474,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9441,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9293,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9651,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9770,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9413,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9414,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9712,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9820,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9307,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9424,107,"649",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9413,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9515,107,"629",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,0,4
9595,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9840,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9698,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9570,107,"645",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9274,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9387,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9727,107,"600",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9761,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9835,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9812,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9819,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9840,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9361,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9414,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9859,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9426,107,"600",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9483,107,"600",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9841,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9765,107,"632",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9841,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9291,107,"624",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.7,3.38,4,0
9877,107,"600",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9296,107,"600",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9771,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9571,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9456,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9859,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9416,107,"613",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9641,107,"661",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9527,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9522,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9339,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9841,107,"610",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9666,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9407,107,"644",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9859,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9779,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9641,107,"665",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9523,107,"629",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,0,4
9712,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9588,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9629,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9779,107,"645",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9589,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9706,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9653,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9586,107,"669",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9424,107,"669",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9275,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9387,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9679,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9527,107,"617",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9441,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9712,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9819,107,"599",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9779,107,"641",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9835,107,"641",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9563,107,"641",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9629,107,"655",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,0,0
9479,107,"648",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9479,107,"641",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9281,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9841,107,"611",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9841,107,"641",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9440,107,"643",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9395,107,"607",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,0,0
9551,107,"613",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9822,107,"653",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9724,107,"653",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9833,107,"666",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9570,107,"610",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9706,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9653,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9727,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9807,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9727,107,"605",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.9,3.38,4,0
9539,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9407,107,"614",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9565,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9629,107,"635",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9889,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9575,107,"646",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9629,107,"631",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.1,3.38,4,0
9570,107,"616",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9878,107,"595",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.29,3.38,4,0
9483,107,"595",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0.29,3.38,4,0
9395,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9721,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9522,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9802,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9629,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9307,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9607,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9281,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9354,107,"625",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9337,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9747,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9385,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9771,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9515,107,"643",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9407,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9636,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9819,107,"604",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,2,0
9570,107,"604",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,2,0
9519,107,"623",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.2,3.38,4,0
9570,107,"634",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9853,107,"653",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9871,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9765,107,"658",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9563,107,"653",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9318,107,"653",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9577,107,"657",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9770,107,"592",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,0,3.38,0,0
9531,107,"626",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.5,3.38,4,0
9628,107,"605",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0.9,3.38,4,0
9527,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9354,107,"635",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9629,107,"635",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9841,107,"635",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9413,107,"619",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1,3.38,4,0
9361,107,"593",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.19,1.2,3.38,4,0
9367,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
9858,107,"636",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,0,0
9874,107,"636",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,0,0
9506,107,"645",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,0,3.38,0,0
9771,107,"669",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9497,107,"669",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,4,0
9724,107,"633",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.39,1.4,3.38,2,0
